Role,jobtitle,company,city,state,country,language,formattedLocation,source,date,snippet,url,onmousedown,latitude,longitude,jobkey,sponsored,expired,indeedApply,formattedLocationFull,formattedRelativeTime,stations
Data Analyst,ACL Data Analyst Company,BUSA HR,,,NG,en,Nigeria,BUSA HR,16/09/2019 23:33,Advanced <b>data</b> analytical skills must be demonstrated by obtaining the ACL Certified <b>Data</b>. <b>Analyst</b> (ACDA) Intermediate or equivalent analytics designation within…,http://ng.indeed.com/viewjob?jk=d54e7a662360931f&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZvIlBnDegHLMZdCfYOc2WKw&indpubnum=9091824477922251&atk=1dlmkgsstf370800,"indeed_clk(this,'7772');",,,d54e7a662360931f,FALSE,FALSE,FALSE,Nigeria,9 days ago,
Network Engineer,Senior Enterprise Engineer & Solutions Architect,Ascentech,Lagos,LA,NG,en,Lagos,Ascentech,17/09/2019 01:38,"Extremely sound knowledge of <b>network</b> fundamentals, operational and troubleshooting experience with Layer 2 Switching protocols.",http://ng.indeed.com/viewjob?jk=0f383f5ac6d97182&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav9Z5rccNxr3SUZXA0YgkY9vPcdQlfEtulsIynrXotCnNzxt0p7UwqIy1H80Nf_itq4&indpubnum=9091824477922251&atk=1dlmliarb47ph800,"indeed_clk(this,'3401');",6.45407,3.39467,0f383f5ac6d97182,FALSE,FALSE,FALSE,Lagos,9 days ago,
Network Engineer,Senior Software Quality Engineer,MoneyFellows,القاهرة,C,EG,en,القاهرة,Moneyfellows,17/09/2019 02:00,"Proven experience as a Senior Software QC <b>Engineer</b> or similar role (3+ year of experience). In MoneyFellows, we believe that the Software Quality team is one…",http://eg.indeed.com/viewjob?jk=c825a6167d428ace&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav8EMRwYcTJDSbqHLJiHNrh9lNLuvnUCv3szicr8j-YF45BTRSew387oAeVjFbdxGH0&indpubnum=9091824477922251&atk=1dlmli9r1oab7800,"indeed_clk(this,'2368');",30.06263,31.24967,c825a6167d428ace,FALSE,FALSE,TRUE,القاهرة,منذ 9 أيام,
Network Engineer,Technical Support Engineer,Muprostaffing,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Muprostaffing,17/09/2019 06:17,"Support live services across multiple technology stacks focused on Telco, <b>Network</b>, Security and Cloud. Supporting global business operations as part of a 24/7…",http://www.indeed.co.za/viewjob?jk=caed34f6332db4a9&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdH6_b6rY9Naw84zniMDuy4M&indpubnum=9091824477922251&atk=1dlmlhlhcbinr801,"indeed_clk(this,'1580');",-26.20227,28.04363,caed34f6332db4a9,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",9 days ago,
Network Engineer,Desktop Support Technician,Muprostaffing,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Muprostaffing,17/09/2019 06:17,"Basic understanding of <b>network</b> services, eg email/ internet firewall Proxy. Maintaining company IT standards and procedures, <b>network</b> security and…",http://www.indeed.co.za/viewjob?jk=ebedfa6fd3f78983&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdB4lF3xznmXFYW3cDMFUC5c&indpubnum=9091824477922251&atk=1dlmlhnghov7n800,"indeed_clk(this,'3601');",-26.20227,28.04363,ebedfa6fd3f78983,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",9 days ago,
Network Engineer,Full Stack Developer,Network Recruitment,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Network Recruitment,17/09/2019 08:48,Are you a Full Stack PHP Developer looking to cross skill into Node with an international company? Then this opportunity is for you!,http://www.indeed.co.za/viewjob?jk=facb7f22fe937456&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdH_MoNcFpVNWwklbZ5eKjqk&indpubnum=9091824477922251&atk=1dlmlhu42olnf801,"indeed_clk(this,'370');",-26.20227,28.04363,facb7f22fe937456,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",9 days ago,
Data Analyst,Data Analyst,Sa Headhunters,Krugersdorp,GP,ZA,en,"Krugersdorp, Gauteng",Indeed,17/09/2019 09:13,Writing & <b>data</b> analyzing exp. Produce international reports on a monthly basis. Excellent command of the English & Afrikaans languages.,http://www.indeed.co.za/viewjob?jk=bf0f6fdd7ff8b70e&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZieyichK1c84SOZe0-8sAr0&indpubnum=9091824477922251&atk=1dlmkgf4lf370801,"indeed_clk(this,'3685');",-26.1,27.76667,bf0f6fdd7ff8b70e,FALSE,FALSE,TRUE,"Krugersdorp, Gauteng",9 days ago,
Network Engineer,Sales Representative Position (Technical - Drainage Product & Solutions Brand),Gumtree.co.za,Northern Suburbs,WC,ZA,en,"Northern Suburbs, Western Cape",Gumtree ZA,17/09/2019 09:28,"Establish a dedicated distributor <b>network</b>. <b>Engineers</b>, owners, operators, distributors, wholesalers, contractors and. Strong client orientation and relationship.",http://www.indeed.co.za/viewjob?jk=ba2d10c8d194e0bb&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdH_MoNcFpVNWwklbZ5eKjqk&indpubnum=9091824477922251&atk=1dlmlhu42olnf801,"indeed_clk(this,'370');",-33.85409,18.5977,ba2d10c8d194e0bb,FALSE,FALSE,FALSE,"Northern Suburbs, Western Cape",9 days ago,
Network Engineer,Network Technical Lead,Dimension Data,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Dimension Data,17/09/2019 10:42,CCNA and/or CCNP for <b>networks</b>. Actively <b>networks</b> with CoEs and cross functional teams. Adapts to global work culture and coaches junior team members and also L3…,http://www.indeed.co.za/viewjob?jk=2453da94d0163613&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdChDxc1UKtHgsPPqAiebd4E&indpubnum=9091824477922251&atk=1dlmlhk7tbm9h801,"indeed_clk(this,'253');",-33.91667,18.41667,2453da94d0163613,FALSE,FALSE,FALSE,"Cape Town, Western Cape",9 days ago,
Data Analyst,Senior Business Analyst,Sirrah Rec /,Sandton,GP,ZA,en,"Sandton, Gauteng",Indeed,17/09/2019 12:58,Working experience with Oracle <b>Data</b> Integrator (ODI). Our client is looking for Senior Business <b>Analysts</b> (Data Visualization Programmers).,http://www.indeed.co.za/viewjob?jk=5cd4ce66eeca5c6b&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZh-YX-wD0SlpmCSARE5EhzI&indpubnum=9091824477922251&atk=1dlmkggf3olnf800,"indeed_clk(this,'5042');",-26.101385,28.04619,5cd4ce66eeca5c6b,FALSE,FALSE,TRUE,"Sandton, Gauteng",9 days ago,
Data Analyst,Data Analyst (3 month contract),First Generation Tech,Centurion,GP,ZA,en,"Centurion, Gauteng",Indeed,17/09/2019 13:03,"Knowledge regarding <b>data</b> models, database design development, <b>data</b> mining and segmentation techniques. Acquire <b>data</b> from primary or secondary <b>data</b> sources and…",http://www.indeed.co.za/viewjob?jk=28dae3266fbd0a9e&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZiwKMC0aKOfzSSPnFJh9EDI&indpubnum=9091824477922251&atk=1dlmkgdrgobp8801,"indeed_clk(this,'2368');",-25.87444,28.17056,28dae3266fbd0a9e,FALSE,FALSE,TRUE,"Centurion, Gauteng",9 days ago,
Data Analyst,Systems Analyst (Information Systems),EQplus,East London,EC,ZA,en,"East London, Eastern Cape",EQplus,17/09/2019 13:13,Systems <b>Analyst</b> with strong Solutions Manager and Test Automation experience required for a client of ours in East London. Minimum 3+ Years’ experience in IT.,http://www.indeed.co.za/viewjob?jk=30e3ff6edec46c47&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZhHM4AdWZE2KsyqCQqhKBuw&indpubnum=9091824477922251&atk=1dlmkg20movv9800,"indeed_clk(this,'245');",-33.02916,27.854586,30e3ff6edec46c47,FALSE,FALSE,FALSE,"East London, Eastern Cape",9 days ago,
Data Analyst,Systems Analyst (Test Engineering),EQplus,East London,EC,ZA,en,"East London, Eastern Cape",EQplus,17/09/2019 13:13,Systems <b>Analyst</b> with strong Solutions Manager and Test Automation experience required for a client of ours in East London.,http://www.indeed.co.za/viewjob?jk=87669d820d61ba75&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZgSUXs_-837KfFaVIzddFK4&indpubnum=9091824477922251&atk=1dlmkg4k8olnf800,"indeed_clk(this,'2919');",-33.02916,27.854586,87669d820d61ba75,FALSE,FALSE,FALSE,"East London, Eastern Cape",9 days ago,
Data Analyst,Pricing Analyst Internship,Kgoga Masigo Enterprises and Projets,Kimberley,NC,ZA,en,"Kimberley, Northern Cape",Indeed,17/09/2019 14:00,"Reviewing comparative pricing <b>data</b>, including wins and losses due to price. Revision and development of Residual Values tables.",http://www.indeed.co.za/viewjob?jk=d40f132c827dd80c&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZieyichK1c84SOZe0-8sAr0&indpubnum=9091824477922251&atk=1dlmkgf4lf370801,"indeed_clk(this,'3685');",-28.73333,24.76667,d40f132c827dd80c,FALSE,FALSE,TRUE,"Kimberley, Northern Cape",9 days ago,
Data Analyst,Marketing Analyst (BBusSC Degree),Headhunters,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Ditto Jobs ATS,17/09/2019 14:17,Conduct competitive research and analyse benchmarking <b>data</b>. Conduct target market research and analyse benchmarking <b>data</b>.,http://www.indeed.co.za/viewjob?jk=095a68960319884a&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZrDCwPBiKXWHsNM_mSbyWaQ&indpubnum=9091824477922251&atk=1dlmkg3aof1de800,"indeed_clk(this,'1591');",-26.20227,28.04363,095a68960319884a,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",8 days ago,
Data Analyst,Date Analyst - Temp position,Don't waste services,Durban,ZN,ZA,en,"Durban, KwaZulu-Natal",Indeed,17/09/2019 14:52,"Urgently looking for an experience, analytical, strong Excel experience <b>Data</b> <b>Analyst</b> for a 6 month temp assignment, available immediately.",http://www.indeed.co.za/viewjob?jk=f9893dfca41ba5a6&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZh-YX-wD0SlpmCSARE5EhzI&indpubnum=9091824477922251&atk=1dlmkggf3olnf800,"indeed_clk(this,'5042');",-29.85,31.01667,f9893dfca41ba5a6,FALSE,FALSE,TRUE,"Durban, KwaZulu-Natal",8 days ago,
Data Analyst,Business Analyst (Retail & Logistics),Latitude Resource,Northern Suburbs,WC,ZA,en,"Northern Suburbs, Western Cape",Latitude Resource,17/09/2019 15:11,Documenting and analysing information and <b>data</b>. Minimum of 3-4 years’ experience as a Business <b>Analyst</b> – with at least 2 years within a Retail or Supply Chain…,http://www.indeed.co.za/viewjob?jk=93f8e30e7cb68395&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZgSUXs_-837KfFaVIzddFK4&indpubnum=9091824477922251&atk=1dlmkg3vof1b3801,"indeed_clk(this,'2264');",-33.85409,18.5977,93f8e30e7cb68395,FALSE,FALSE,FALSE,"Northern Suburbs, Western Cape",8 days ago,
Data Analyst,Junior BBBEE Analyst (4 month contract),ZealHR,East Rand,GP,ZA,en,"East Rand, Gauteng",ZealHR,17/09/2019 15:12,Ensure <b>data</b> compiled is accurate. Numerical ability and <b>data</b> entry skills; Compile and maintain Group skills development <b>data</b>; This is a 4 month contract role.,http://www.indeed.co.za/viewjob?jk=2abcf60de44673d2&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZs8PQWGYGL9aQW6yd68kE0I&indpubnum=9091824477922251&atk=1dlmkgfqef1df800,"indeed_clk(this,'4381');",-26.183601,28.016191,2abcf60de44673d2,FALSE,FALSE,TRUE,"East Rand, Gauteng",8 days ago,
Data Analyst,Data Analyst,,Abuja,FC,NG,en,Abuja,Jobberman,17/09/2019 15:27,"Analyze and manage <b>data</b> in order to build <b>data</b> driven insights and high impact <b>data</b> model. Experienced in <b>data</b> analysis, predictive modeling, and <b>data</b> mining…",http://ng.indeed.com/viewjob?jk=f959667c143dc5c5&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhiX_oyzwGyOD8OzPHbsD_KIae_jCRRz8xvs6YSlRzVjZn_wSMXYZhXudM3L6TNXotI&indpubnum=9091824477922251&atk=1dlmkgrkobmqo801,"indeed_clk(this,'6488');",9.076478,7.398574,f959667c143dc5c5,FALSE,FALSE,FALSE,Abuja,8 days ago,
Network Engineer,Microsoft Security Specialist,Bytes System Integration,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",The Altech Group,17/09/2019 15:36,Security is everyone’s problem and is still the responsibility of every <b>engineer</b> at Altron BSI. Perform systems administration of desktop and server systems…,http://www.indeed.co.za/viewjob?jk=d80a772e9f3d25e3&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdC8H_rRLJjWFl55DIZ4MEA0&indpubnum=9091824477922251&atk=1dlmlhs53ovv9801,"indeed_clk(this,'8355');",-26.20227,28.04363,d80a772e9f3d25e3,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",8 days ago,
Network Engineer,Cloud Engineer,e-Merge IT Recruitment,Sandton,GP,ZA,en,"Sandton, Gauteng",e-Merge IT Recruitment,17/09/2019 15:39,"Knowledge of fault tolerant applications, infrastructure and application security, <b>networks</b>. Working for one of South Africa’s hottest FinTech giants could…",http://www.indeed.co.za/viewjob?jk=159b6650cbc3b2ad&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdH6_b6rY9Naw84zniMDuy4M&indpubnum=9091824477922251&atk=1dlmlhlhcbinr801,"indeed_clk(this,'1580');",-26.101385,28.04619,159b6650cbc3b2ad,FALSE,FALSE,FALSE,"Sandton, Gauteng",8 days ago,
Network Engineer,Senior Cloud Engineer,e-Merge IT Recruitment,Sandton,GP,ZA,en,"Sandton, Gauteng",e-Merge IT Recruitment,17/09/2019 15:39,"Knowledge of fault tolerant applications, infrastructure and application security, <b>networks</b>. Get in touch with me if you’re a DevOps <b>Engineer</b> seeking a change…",http://www.indeed.co.za/viewjob?jk=44526ea5fe9a92df&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdEKFiUN2vm03RR_Mvpr_Zjk&indpubnum=9091824477922251&atk=1dlmlhq5qobp8801,"indeed_clk(this,'6330');",-26.101385,28.04619,44526ea5fe9a92df,FALSE,FALSE,FALSE,"Sandton, Gauteng",8 days ago,
Data Analyst,Credit Risk Analyst - HomeChoice,Homechoice,Southern Suburbs,WC,ZA,en,"Southern Suburbs, Western Cape",HomeChoice,17/09/2019 15:57,Minimum of 2 years' working experience as a credit risk <b>analyst</b>. Assists Credit Risk Manager and Senior Credit Risk <b>Analysts</b> on key projects.,http://www.indeed.co.za/viewjob?jk=f73dd4463edab0ab&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZrDCwPBiKXWHsNM_mSbyWaQ&indpubnum=9091824477922251&atk=1dlmkg3aof1de800,"indeed_clk(this,'1591');",-33.98333,18.475,f73dd4463edab0ab,FALSE,FALSE,FALSE,"Southern Suburbs, Western Cape",8 days ago,
Network Engineer,Microsoft Security Specialist,Altron,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Altron,17/09/2019 15:58,Security is everyone’s problem and is still the responsibility of every <b>engineer</b> at Altron BSI. Perform systems administration of desktop and server systems…,http://www.indeed.co.za/viewjob?jk=eb982d2f58f0c3a0&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdAumJKbDWQGYGsokH1E9N8A&indpubnum=9091824477922251&atk=1dlmlhpgjf370800,"indeed_clk(this,'5650');",-26.20227,28.04363,eb982d2f58f0c3a0,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",8 days ago,
Data Analyst,Voice Analyst,HR Advance,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Executive Placements,17/09/2019 16:00,"Design and Implementation of database(s) to combine voice analytics <b>data</b> with general company reports. This role requires a passionate, creative and dedicated…",http://www.indeed.co.za/viewjob?jk=0a34e5970739b62b&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZpQuym500Gvejxkw6UJQycc&indpubnum=9091824477922251&atk=1dlmkg58vbm9h801,"indeed_clk(this,'3583');",-33.91667,18.41667,0a34e5970739b62b,FALSE,FALSE,FALSE,"Cape Town, Western Cape",8 days ago,
Data Analyst,Systems Analyst (Information Systems),EQ Plus,East London,EC,ZA,en,"East London, Eastern Cape",Executive Placements,17/09/2019 16:00,"Experience in <b>Data</b> Analysis and Advanced Proficiency in Microsoft Office suite, including Word, Excel, and Outlook. Minimum 3+ Years’ experience in IT.",http://www.indeed.co.za/viewjob?jk=925a5cd891c10def&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZts0OTHg-H0dr9hUysx4VU8&indpubnum=9091824477922251&atk=1dlmkg6hdf2hb801,"indeed_clk(this,'4877');",-33.02916,27.854586,925a5cd891c10def,FALSE,FALSE,FALSE,"East London, Eastern Cape",8 days ago,
Data Analyst,Systems Analyst (Test Engineering),EQ Plus,East London,EC,ZA,en,"East London, Eastern Cape",Executive Placements,17/09/2019 16:00,"Experience in <b>Data</b> Analysis and Advanced Proficiency in Microsoft Office suite, including Word, Excel, and Outlook.",http://www.indeed.co.za/viewjob?jk=b9d16ca7b43dc63e&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZoWi4HbX7r8xjdChchUB7Sg&indpubnum=9091824477922251&atk=1dlmkg7sdolnf800,"indeed_clk(this,'6253');",-33.02916,27.854586,b9d16ca7b43dc63e,FALSE,FALSE,FALSE,"East London, Eastern Cape",8 days ago,
Network Engineer,Electrical Engineer,Network Engineering Menlyn,Midrand,GP,ZA,en,"Midrand, Gauteng",Executive Placements,17/09/2019 16:01,ECSA Registered as a Professional <b>Engineer</b> or Professional Technologist. I am a Specialist consultant with a specific focus on Electrical <b>Engineers</b>.,http://www.indeed.co.za/viewjob?jk=2d1f65c6fec6244e&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdOzXEmy-Bd7Tetz0nwuFsoc&indpubnum=9091824477922251&atk=1dlmlhrg1f0bg801,"indeed_clk(this,'7681');",-25.96361,28.13778,2d1f65c6fec6244e,FALSE,FALSE,FALSE,"Midrand, Gauteng",8 days ago,
Data Analyst,Financial Analyst,CA Financial Appointments,Cape Town,WC,ZA,en,"Cape Town, Western Cape",Job Placements,17/09/2019 16:01,"Analyse financial <b>data</b> and create financial models for decision support. I am currently recruiting for a Financial <b>Analyst</b> for a leading, global, Financial…",http://www.indeed.co.za/viewjob?jk=b5018f032adcf88a&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZts0OTHg-H0dr9hUysx4VU8&indpubnum=9091824477922251&atk=1dlmkg5t8f327801,"indeed_clk(this,'4232');",-33.91667,18.41667,b5018f032adcf88a,FALSE,FALSE,FALSE,"Cape Town, Western Cape",8 days ago,
Network Engineer,DevOps Support Engineer - DB2/DBA (Linux),HR Genie,Somerset West,WC,ZA,en,"Somerset West, Western Cape",Job Placements,17/09/2019 16:01,"Understanding of <b>Networks</b> and security. My Client, a global technology solutions provider, is currently seeking a talented and passionate DevOps Support…",http://www.indeed.co.za/viewjob?jk=7031c388375c37bb&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdH6_b6rY9Naw84zniMDuy4M&indpubnum=9091824477922251&atk=1dlmlhlhcbinr801,"indeed_clk(this,'1580');",-34.069717,18.815788,7031c388375c37bb,FALSE,FALSE,FALSE,"Somerset West, Western Cape",8 days ago,
Network Engineer,Full Stack Developer,NETWORK IT BRUMA,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Job Placements,17/09/2019 16:01,Are you a Full Stack PHP Developer looking to cross skill into Node with an international company? Then this opportunity is for you!,http://www.indeed.co.za/viewjob?jk=0271d24094352a42&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdAumJKbDWQGYGsokH1E9N8A&indpubnum=9091824477922251&atk=1dlmlhor8f1b3800,"indeed_clk(this,'4967');",-26.20227,28.04363,0271d24094352a42,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",8 days ago,
Data Analyst,Business Analytics Analyst: Actuarial & Analytics,Moving Heads Personnel CC,Johannesburg,GP,ZA,en,"Johannesburg, Gauteng",Job Placements,17/09/2019 16:01,"Actuarial Short-Term Insurance Pricing (Preferable but not required), <b>Data</b> Science,. Making <b>data</b> driven adjustments through monitoring and driving insight that…",http://www.indeed.co.za/viewjob?jk=9e7b6518389a8517&qd=_2otc9hbdFJBv5z8Fcdsn_VkPXhcvUX1HZ749DIVJhgjvA5GduQUuYYP0Z8IBpVCae_jCRRz8xvs6YSlRzVjZpQuym500Gvejxkw6UJQycc&indpubnum=9091824477922251&atk=1dlmkg58vbm9h801,"indeed_clk(this,'3583');",-26.20227,28.04363,9e7b6518389a8517,FALSE,FALSE,FALSE,"Johannesburg, Gauteng",8 days ago,
Network Engineer,Electronic Engineer,Network Engineering Menlyn,Centurion,GP,ZA,en,"Centurion, Gauteng",Job Placements,17/09/2019 16:01,"Derive requirements for the board or chip level. Design electronics to meet the requirements, using good engineering practices.",http://www.indeed.co.za/viewjob?jk=c7cf2b09a13863e0&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdOzXEmy-Bd7Tetz0nwuFsoc&indpubnum=9091824477922251&atk=1dlmlhrg1f0bg801,"indeed_clk(this,'7681');",-25.87444,28.17056,c7cf2b09a13863e0,FALSE,FALSE,FALSE,"Centurion, Gauteng",8 days ago,
Network Engineer,Senior Supply Chain Engineer,Network Engineering Menlyn,Centurion,GP,ZA,en,"Centurion, Gauteng",Job Placements,17/09/2019 16:01,"Respond to client queries in accordance with service level agreements and log queries onto the system. Analyse and resolve technical queries, within the service…",http://www.indeed.co.za/viewjob?jk=53c300b6fbd90c9c&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav-mffMyGHnjMg9lViyIWBMyiNT7gNvkuUfJW4oNIIlpdOzXEmy-Bd7Tetz0nwuFsoc&indpubnum=9091824477922251&atk=1dlmlhrg1f0bg801,"indeed_clk(this,'7681');",-25.87444,28.17056,53c300b6fbd90c9c,FALSE,FALSE,FALSE,"Centurion, Gauteng",8 days ago,
Network Engineer,Senior System Engineer,Cantalop Recruitment Services,,,EG,en,مصر,Cantalop,17/09/2019 16:03,"Responsible for the maintenance of <b>network</b> facilities, it also includes maintenance of <b>network</b> servers: Good knowledge of <b>network</b> concepts.",http://eg.indeed.com/viewjob?jk=8a102e1151bd14a7&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav8EMRwYcTJDSbqHLJiHNrh9lNLuvnUCv3szicr8j-YF4-PfrUG8DDJLqO7aSOPTw2M&indpubnum=9091824477922251&atk=1dlmli99holng800,"indeed_clk(this,'1809');",,,8a102e1151bd14a7,FALSE,FALSE,FALSE,مصر,منذ 8 أيام,
Network Engineer,NOC Support Engineer (Bilingual),Main One,,,NG,en,Nigeria,Main One,17/09/2019 16:16,"Monitor MainOne’s <b>network</b> providing specific update, status and performance of all <b>network</b> components, capacity services etc.",http://ng.indeed.com/viewjob?jk=f2218cebb1d01127&qd=_2otc9hbdFJBv5z8Fcdsn62PtXJzjBMyAdJt27taav9Z5rccNxr3SUZXA0YgkY9vPcdQlfEtulsIynrXotCnNzxt0p7UwqIy1H80Nf_itq4&indpubnum=9091824477922251&atk=1dlmliarb47ph800,"indeed_clk(this,'3401');",,,f2218cebb1d01127,FALSE,FALSE,FALSE,Nigeria,8 days ago,
