Role,City,Count,latitude,longitude
Safety Manager,Augusta,1,44.31062,-69.77949
Safety Manager,Queen Creek,1,33.24866,-111.6343
Safety Manager,Lake Dallas,1,33.11929,-97.02556
Safety Manager,Fresno,1,36.74773,-119.77237
Safety Manager,Huntsville,1,34.724567,-86.67452
Safety Manager,Industry,1,34.01973,-117.95868
Safety Manager,Shippensburg,1,40.02825,-77.519485
Safety Manager,Camp Lejeune,1,34.73,-77.34
Safety Manager,Helena,1,46.593845,-112.036804
Safety Manager,Apopka,1,28.690939,-81.55627
Safety Manager,Wimauma,1,27.71253,-82.29898
Safety Manager,Minneapolis-Saint Paul,1,44.96219,-93.17856
Safety Manager,Meridian,1,43.61211,-116.39151
Safety Manager,Harwinton,1,41.77951,-73.11428
Safety Manager,Bettendorf,1,41.56722,-90.462
Safety Manager,Newville,1,40.16835,-77.38271
Safety Manager,Columbus,1,39.96676,-83.00183
Safety Manager,Des Moines,1,47.40177,-122.32429
Safety Manager,Chico,1,39.723087,-121.81599
Safety Manager,Vineland,1,39.48623,-75.02573
Safety Manager,Cambridge,1,42.3751,-71.10561
Safety Manager,Jackson,1,35.617836,-88.89113
Safety Manager,Hillburn,1,41.12143,-74.169525
Safety Manager,Hurst,1,32.82346,-97.17057
Safety Manager,Loop,1,32.91537,-102.41602
Safety Manager,West Jordan,1,40.60967,-111.9391
Safety Manager,Georgetown,1,38.195652,-84.54644
Safety Manager,Winter Park,1,28.6,-81.33924
Safety Manager,Fairfax,1,38.854137,-77.35655
Safety Manager,Ridgefield Park,1,40.85704,-74.02153
Safety Manager,Cheyenne,1,41.13399,-104.81833
Safety Manager,Los Angeles,1,34.05223,-118.24368
Safety Manager,Richfield,1,44.8833,-93.283
Safety Manager,Hebron,1,39.080723,-84.68034
Safety Manager,Cincinnati,1,39.162,-84.45689
Safety Manager,Rochester,1,44.021107,-92.46408
Safety Manager,Millville,1,39.33024,-75.02754
Safety Manager,Hillsborough,1,40.47037,-74.64932
Safety Manager,Boise,1,43.618877,-116.3004
Safety Manager,Tampa,1,27.964314,-82.33309
Safety Manager,Lenexa,1,38.95409,-94.76407
Safety Manager,Kenosha,1,42.584335,-87.9234
Safety Manager,Sacramento,1,38.50014,-121.38938
Safety Manager,Asan,1,13.476932,144.74931
Safety Manager,Avon,1,41.448666,-82.02144
Safety Manager,Niskayuna,1,42.79578,-73.86744
Safety Manager,Quincy,1,42.27785,-71.03444
Safety Manager,Santa Rosa,1,38.44047,-122.71443
Safety Manager,Greensboro,1,36.075306,-79.96809
Safety Manager,Smyrna,1,35.98284,-86.5186
Safety Manager,Asheville,1,35.586906,-82.573265
Safety Manager,Louisville,1,38.152493,-85.762344
Safety Manager,Albany,1,31.57851,-84.15574
Safety Manager,Alpharetta,1,34.096195,-84.261246
Safety Manager,Omaha,1,41.25861,-95.93779
Safety Manager,Hicksville,1,40.76843,-73.52513
Safety Manager,Newport Coast,1,33.583263,-117.84276
Safety Manager,Weedsport,1,43.04868,-76.56272
Safety Manager,Chattanooga,1,35.05641,-85.1934
Safety Manager,Las Vegas,1,36.167038,-115.14168
Safety Manager,San Juan,1,18.46633,-66.10572
Safety Manager,Alexandria,1,38.799915,-77.05167
Safety Manager,Beale AFB,1,39.11058,-121.35792
Safety Manager,Santa Clara,1,37.35411,-121.95524
Safety Manager,Morenci,1,33.04337,-109.32698
Safety Manager,Alsip,1,41.66892,-87.73866
Safety Manager,Kenner,1,29.988619,-90.25044
Safety Manager,New Rochelle,1,40.916607,-73.78553
Safety Manager,Seattle,1,47.60621,-122.33207
Safety Manager,Spokane,1,47.68436,-117.198494
Safety Manager,Maryville,1,35.75444,-84.02051
Safety Manager,Bridgman,1,41.9431,-86.55697
Safety Manager,Hanover,1,39.80066,-76.98304
Safety Manager,Salem,1,38.60561,-86.10109
Safety Manager,Prudhoe Bay,1,70.29222,-148.66943
Safety Manager,Bardstown,1,37.80923,-85.4669
Safety Manager,Knoxville,1,35.97295,-83.986534
Safety Manager,Orange,1,33.78779,-117.85311
Safety Manager,Richmond,1,37.452408,-77.47623
Safety Manager,Boydton,1,36.66764,-78.3875
Safety Manager,Aurora,1,41.797764,-88.26181
Safety Manager,Crossville,1,35.94896,-85.0269
Safety Manager,The Woodlands,1,30.15799,-95.48938
Safety Manager,Old Hickory,1,36.25978,-86.64777
Safety Manager,Casper,1,42.845303,-106.23726
Safety Manager,Jacksonville,1,30.43326,-81.5762
Safety Manager,Anaheim,1,33.835567,-117.86806
Safety Manager,Hillside,1,40.70121,-74.23015
Safety Manager,Plymouth,1,42.390514,-83.43868
Safety Manager,Tempe,1,33.33789,-111.95966
Safety Manager,Pasadena,1,34.14778,-118.14452
Safety Manager,Morgan City,1,29.69937,-91.20677
Safety Manager,Santa Barbara,1,34.42083,-119.69819
Safety Manager,Hutto,1,30.5427,-97.54667
Safety Manager,Orlando,1,28.60377,-81.21783
Safety Manager,Fife,1,47.23836,-122.36202
Safety Manager,Willows,1,39.524044,-122.19937
Safety Manager,Lebanon,1,36.20811,-86.2911
Civil Engineer,Houston,9,29.727995,-95.58028
Civil Engineer,New York,5,40.71427,-74.00597
Civil Engineer,Austin,5,30.271566,-97.74188
Civil Engineer,Queens,4,40.7001,-73.79958
Civil Engineer,Fort Worth,4,32.72541,-97.32085
Civil Engineer,Tampa,4,27.964314,-82.33309
Civil Engineer,Dallas,4,32.97377,-96.820854
Civil Engineer,Raleigh,3,35.85557,-78.70309
Civil Engineer,Atlanta,3,33.78768,-84.44361
Civil Engineer,Denver,3,39.73915,-104.9847
Civil Engineer,San Antonio,3,29.42412,-98.49363
Civil Engineer,Chico,2,39.72849,-121.83748
Civil Engineer,Pasadena,2,34.14778,-118.14452
Civil Engineer,Fredericksburg,2,38.2966,-77.4934
Civil Engineer,Vancouver,2,45.644627,-122.62325
Civil Engineer,San Angelo,2,31.46377,-100.43704
Civil Engineer,Augusta,2,33.47097,-81.97484
Civil Engineer,Seattle,2,47.60621,-122.33207
Civil Engineer,Richmond,2,37.55376,-77.46026
Civil Engineer,Orlando,2,28.53834,-81.37924
Civil Engineer,Rochester,2,43.097824,-77.58468
Civil Engineer,San Diego,2,32.71533,-117.15726
Civil Engineer,Tacoma,2,47.265923,-122.40855
Civil Engineer,Nashville,2,36.18078,-86.775856
Civil Engineer,Chicago,2,41.85003,-87.65005
Civil Engineer,Grand Rapids,2,42.98953,-85.67491
Civil Engineer,Miami,2,25.77427,-80.19366
Civil Engineer,Coraopolis,2,40.517414,-80.16472
Civil Engineer,Washington,2,38.89182,-77.019585
Civil Engineer,Irvine,2,33.66946,-117.82311
Civil Engineer,Pomona,1,34.05529,-117.75228
Civil Engineer,San Francisco,1,37.77493,-122.41942
Civil Engineer,Round Rock,1,30.50826,-97.6789
Civil Engineer,Johnson City,1,36.344555,-82.33088
Civil Engineer,Crescent Springs,1,39.05145,-84.58161
Civil Engineer,Parsippany,1,40.859386,-74.41342
Civil Engineer,Hartford,1,41.767967,-72.68541
Civil Engineer,Calverton,1,40.93446,-72.76914
Civil Engineer,Bristol,1,40.10067,-74.85183
Civil Engineer,Bridgeton,1,39.428997,-75.1936
Civil Engineer,Salisbury,1,38.36067,-75.59937
Civil Engineer,Martinsburg,1,39.456142,-77.98739
Civil Engineer,Bellevue,1,47.61038,-122.20068
Civil Engineer,Kirkwood,1,38.58448,-90.41402
Civil Engineer,Burlington,1,44.47588,-73.21207
Civil Engineer,Wixom,1,42.52476,-83.53633
Civil Engineer,Greenwood Village,1,39.61721,-104.95081
Civil Engineer,West Jordan,1,40.60967,-111.9391
Civil Engineer,Stuart,1,27.15008,-80.20519
Civil Engineer,East Peoria,1,40.707695,-89.51876
Civil Engineer,Elgin,1,42.070805,-88.295815
Civil Engineer,Paducah,1,37.049847,-88.6614
Civil Engineer,Reston,1,38.946316,-77.3429
Civil Engineer,Maple Grove,1,45.07246,-93.45579
Civil Engineer,Beaumont,1,30.065964,-94.19575
Civil Engineer,Elmwood Park,1,40.90399,-74.11848
Civil Engineer,Herndon,1,38.96955,-77.3861
Civil Engineer,Des Moines,1,41.60054,-93.60911
Civil Engineer,Sewickley,1,40.530888,-80.138855
Civil Engineer,Ventura,1,34.27834,-119.29317
Civil Engineer,Bradenton,1,27.464136,-82.54434
Civil Engineer,Encinitas,1,33.04501,-117.294495
Civil Engineer,Huntsville,1,34.7573,-86.678604
Civil Engineer,Santa Ana,1,33.74557,-117.86783
Civil Engineer,San Jose,1,37.33939,-121.89496
Civil Engineer,Oakland,1,37.78321,-122.2426
Civil Engineer,Margate,1,26.252987,-80.196785
Civil Engineer,San Juan,1,18.46633,-66.10572
Civil Engineer,Apopka,1,28.672924,-81.51523
Civil Engineer,Caguas,1,18.23412,-66.0485
Civil Engineer,Shelton,1,47.21509,-123.10071
Civil Engineer,Norfolk,1,36.84681,-76.28522
Civil Engineer,Columbus,1,39.96676,-83.00183
Civil Engineer,Bolton Landing,1,43.55729,-73.65484
Civil Engineer,St. Louis,1,38.62727,-90.19789
Civil Engineer,Lake Forest,1,33.66731,-117.68679
Civil Engineer,Brunswick,1,31.131403,-81.48134
Civil Engineer,Bethesda,1,38.98067,-77.10026
Civil Engineer,Arecibo,1,18.47244,-66.71573
Civil Engineer,McKinleyville,1,40.93304,-124.105
Civil Engineer,Long Beach,1,33.76696,-118.18923
Civil Engineer,Bartow,1,27.89647,-81.83734
Civil Engineer,Manhattan,1,39.18361,-96.57167
Civil Engineer,Fort Pierce,1,27.44671,-80.32561
Civil Engineer,Clarksburg,1,39.28065,-80.34453
Civil Engineer,Maple,1,36.41488,-76.00409
Civil Engineer,Rancho Cucamonga,1,34.090996,-117.55244
Civil Engineer,Wyomissing,1,40.32954,-75.96521
Civil Engineer,McAllen,1,26.20341,-98.23001
Civil Engineer,Brentwood,1,36.00245,-86.79116
Civil Engineer,Amesbury,1,42.85675,-70.92896
Civil Engineer,Fort Myers,1,26.62168,-81.84059
Civil Engineer,Fort Washington,1,40.14178,-75.20906
Civil Engineer,Albuquerque,1,35.107533,-106.57621
Civil Engineer,Eliot,1,43.122654,-70.7873
Civil Engineer,Roanoke,1,37.22645,-80.026825
Civil Engineer,Charlotte,1,35.22709,-80.84313
Civil Engineer,Boca Raton,1,26.40054,-80.1101
Civil Engineer,Littleton,1,39.61332,-105.01665
Civil Engineer,Las Vegas,1,36.17497,-115.13722
Civil Engineer,Conroe,1,30.296543,-95.389366
Civil Engineer,Corpus Christi,1,27.80058,-97.39638
Civil Engineer,Salt Lake City,1,40.76078,-111.89105
Civil Engineer,Centennial,1,39.5755,-104.86197
Civil Engineer,Akron,1,41.080647,-81.51793
Civil Engineer,Philadelphia,1,39.95234,-75.16379
Civil Engineer,Irving,1,32.91691,-96.97227
Civil Engineer,Boston,1,42.35492,-71.05659
Civil Engineer,Santa Clara,1,37.35411,-121.95524
Civil Engineer,Detroit,1,42.346394,-83.06102
Civil Engineer,Santa Cruz,1,37.02389,-122.133125
Civil Engineer,Downers Grove,1,41.794144,-88.05429
Civil Engineer,Erlanger,1,39.054317,-84.62939
Civil Engineer,Westbury,1,40.75566,-73.58763
Civil Engineer,Statesville,1,35.78264,-80.8873
Civil Engineer,Milwaukee,1,43.0389,-87.90647
Civil Engineer,Los Gatos,1,37.256096,-121.96452
Civil Engineer,Waltham,1,42.378002,-71.23988
Civil Engineer,Germantown,1,39.63156,-84.38346
Civil Engineer,Cape Canaveral,1,28.40584,-80.60477
Civil Engineer,Metairie,1,30.013645,-90.154465
Civil Engineer,Glendale,1,34.19121,-118.23152
Civil Engineer,Township of Hamilton,1,40.223904,-74.62039
Civil Engineer,Superior,1,46.72077,-92.10408
Civil Engineer,Clinton,1,38.756542,-76.90699
Civil Engineer,Bellingham,1,48.75718,-122.45736
Civil Engineer,Los Angeles,1,34.05223,-118.24368
Civil Engineer,Hanscom AFB,1,42.45813,-71.27605
Civil Engineer,Statesboro,1,32.44879,-81.78317
Civil Engineer,Woodbridge,1,38.626232,-77.27432
Civil Engineer,Santa Monica,1,34.01945,-118.49119
Civil Engineer,Tulsa,1,36.15398,-95.99278
Civil Engineer,Harrisburg,1,40.31876,-76.8527
Civil Engineer,Galesburg,1,40.94616,-90.36837
Civil Engineer,Phoenix,1,33.44838,-112.07404
Civil Engineer,DeLand,1,29.027584,-81.30071
Civil Engineer,Santa Rosa,1,38.44047,-122.71443
Civil Engineer,Branson,1,36.64367,-93.21851
Civil Engineer,Jacksonville,1,30.33218,-81.65565
Civil Engineer,Kosciusko,1,33.057503,-89.59113
Solutions Architect,New York,16,40.71427,-74.00597
Solutions Architect,Seattle,7,47.60621,-122.33207
Solutions Architect,Reston,7,38.96872,-77.3411
Solutions Architect,Houston,7,29.727995,-95.58028
Solutions Architect,Dallas,5,32.97377,-96.820854
Solutions Architect,Boston,5,42.35843,-71.05977
Solutions Architect,Minneapolis,4,44.972427,-93.284424
Solutions Architect,Chicago,4,41.887142,-87.63651
Solutions Architect,Atlanta,4,33.78768,-84.44361
Solutions Architect,Austin,4,30.270168,-97.73083
Solutions Architect,San Francisco,4,37.77493,-122.41942
Solutions Architect,Sunnyvale,3,37.36883,-122.03635
Solutions Architect,Denver,3,39.73915,-104.9847
Solutions Architect,Bellevue,3,47.63253,-122.15512
Solutions Architect,Kansas City,3,39.09973,-94.57857
Solutions Architect,Arlington,3,38.88101,-77.10428
Solutions Architect,Santa Clara,2,37.376873,-121.98159
Solutions Architect,Rome,2,34.25704,-85.16467
Solutions Architect,Palo Alto,2,37.44188,-122.14302
Solutions Architect,Lisle,2,41.79098,-88.075645
Solutions Architect,McLean,2,38.93428,-77.17748
Solutions Architect,Raleigh,2,35.7721,-78.63861
Solutions Architect,Vienna,2,38.897446,-77.25434
Solutions Architect,Lansing,2,42.73254,-84.55553
Solutions Architect,Rockville,2,39.096935,-77.181435
Solutions Architect,Pennington,2,40.306026,-74.78654
Solutions Architect,Irvine,2,33.689884,-117.78678
Solutions Architect,Irving,2,32.822735,-96.90833
Solutions Architect,Wellesley,1,42.29649,-71.29256
Solutions Architect,Foster City,1,37.55855,-122.27108
Solutions Architect,Macon,1,32.84069,-83.6324
Solutions Architect,Hoboken,1,40.74399,-74.03236
Solutions Architect,Wayne,1,40.03851,-75.3833
Solutions Architect,St. Louis,1,38.70514,-90.442024
Solutions Architect,Winston-Salem,1,36.09986,-80.24422
Solutions Architect,Virginia Beach,1,36.85293,-75.97798
Solutions Architect,Orange,1,33.8078,-117.86847
Solutions Architect,Windsor Mill,1,39.340496,-76.752716
Solutions Architect,Annapolis Junction,1,39.120625,-76.77676
Solutions Architect,Pittsburgh,1,40.453506,-80.10202
Solutions Architect,Coraopolis,1,40.52404,-80.171524
Solutions Architect,San Diego,1,32.71533,-117.15726
Solutions Architect,Amherst,1,37.58514,-79.05141
Solutions Architect,Greenbelt,1,39.00455,-76.87553
Solutions Architect,Springfield,1,39.798695,-89.649796
Solutions Architect,Nashville,1,36.16589,-86.78444
Solutions Architect,Bethlehem,1,40.62593,-75.37046
Solutions Architect,Herndon,1,38.96955,-77.3861
Solutions Architect,King of Prussia,1,40.08927,-75.39602
Solutions Architect,Somerville,1,42.3876,-71.0995
Solutions Architect,Fort Worth,1,32.72541,-97.32085
Solutions Architect,Tysons Corner,1,38.95582,-77.23479
Solutions Architect,Renton,1,47.48288,-122.21707
Solutions Architect,Jersey City,1,40.726242,-74.048744
Solutions Architect,Glen Allen,1,37.66598,-77.50637
Solutions Architect,Orlando,1,28.460253,-81.475494
Solutions Architect,Franklin Lakes,1,41.01676,-74.2057
Solutions Architect,Advance,1,35.96403,-80.466286
Solutions Architect,Troy,1,40.03154,-84.2294
Solutions Architect,Cambridge,1,42.369793,-71.0773
Solutions Architect,San Jose,1,37.33939,-121.89496
Solutions Architect,Midwest,1,40.643,-93.098
Solutions Architect,Woodbury,1,44.92386,-92.95938
Solutions Architect,Memphis,1,35.093655,-89.86025
Solutions Architect,Rosslyn,1,38.89678,-77.07248
Solutions Architect,Stillwater,1,36.105145,-97.10383
Solutions Architect,Washington,1,38.89182,-77.019585
Solutions Architect,Baton Rouge,1,30.425806,-91.131516
Solutions Architect,Bloomington,1,40.51039,-88.9356
Solutions Architect,Hopkins,1,44.92678,-93.39614
Solutions Architect,Sterling,1,38.99446,-77.42854
Solutions Architect,Coppell,1,32.96451,-96.9849
Solutions Architect,Iselin,1,40.57538,-74.32237
Solutions Architect,Silver Spring,1,39.05498,-76.95994
Solutions Architect,Charlotte,1,35.12165,-80.88522
Solutions Architect,Vancouver,1,45.63873,-122.66149
Solutions Architect,Malvern,1,40.04136,-75.53706
Solutions Architect,Leesburg,1,28.81082,-81.87786
Solutions Architect,Scottsdale,1,33.50921,-111.89903
Solutions Architect,Plantation,1,26.12759,-80.2331
Solutions Architect,Salt Lake City,1,40.765,-111.89109
Solutions Architect,Alpharetta,1,34.07538,-84.29409
Solutions Architect,Madison,1,43.075706,-89.52401
Solutions Architect,Albany,1,42.65258,-73.75623
Solutions Architect,Basking Ridge,1,40.685356,-74.571594
Solutions Architect,Philadelphia,1,39.954,-75.1675
Solutions Architect,Franklin,1,35.92506,-86.86889
Solutions Architect,Durham,1,35.99403,-78.89862
Solutions Architect,Redwood Shores,1,37.53188,-122.24802
Solutions Architect,Rutherford,1,40.82649,-74.10681
Solutions Architect,Johnston,1,41.67304,-93.69772
Solutions Architect,Rochester,1,43.097824,-77.58468
Solutions Architect,Taylor,1,30.57573,-97.41597
Solutions Architect,Lexington,1,34.015167,-81.15464
Solutions Architect,Woodcliff Lake,1,41.02343,-74.06653
Solutions Architect,Glendale,1,34.14224,-118.26222
Solutions Architect,Chantilly,1,38.89428,-77.4311
Solutions Architect,Plano,1,33.01984,-96.69889
Solutions Architect,San Francisco Bay Area,1,37.82804,-122.29405
Solutions Architect,Kalamazoo,1,42.2583,-85.6453
Solutions Architect,Hamden,1,41.415836,-72.91238
Solutions Architect,Columbus,1,39.96676,-83.00183
Solutions Architect,Milwaukee,1,43.04726,-88.04435
Solutions Architect,Edina,1,44.88969,-93.34995
Solutions Architect,Richardson,1,32.98652,-96.661766
Solutions Architect,Richmond,1,37.55376,-77.46026
Solutions Architect,Springs,1,41.01621,-72.15924
Solutions Architect,Clifton Park,1,42.86563,-73.77095
Solutions Architect,Tempe,1,33.41477,-111.90931
Solutions Architect,Phoenix,1,33.44838,-112.07404
Solutions Architect,Alexandria,1,38.799915,-77.05167
Solutions Architect,Ypsilanti,1,42.23313,-83.623764
Solutions Architect,Milpitas,1,37.40978,-121.9214
Solutions Architect,Chapel Hill,1,35.9132,-79.05584
Manufacturing Engineer,Houston,4,29.727995,-95.58028
Manufacturing Engineer,Middletown,3,41.559837,-72.64912
Manufacturing Engineer,Austin,3,30.270168,-97.73083
Manufacturing Engineer,Louisville,3,38.170635,-85.75723
Manufacturing Engineer,Auburn Hills,3,42.68753,-83.2341
Manufacturing Engineer,Erie,3,42.093525,-80.16333
Manufacturing Engineer,Holland,2,42.75216,-86.08031
Manufacturing Engineer,Blaine,2,45.1608,-93.23495
Manufacturing Engineer,Rock Hill,2,34.92487,-81.02508
Manufacturing Engineer,New Berlin,2,42.997448,-88.123474
Manufacturing Engineer,Eagleville,2,40.15955,-75.40824
Manufacturing Engineer,Flowery Branch,2,34.1851,-83.92518
Manufacturing Engineer,Bloomingdale,2,41.942806,-88.12242
Manufacturing Engineer,Racine,2,42.72613,-87.78285
Manufacturing Engineer,Lincoln,2,40.813583,-96.7026
Manufacturing Engineer,Colorado Springs,2,38.83388,-104.82136
Manufacturing Engineer,Phoenix,2,33.593708,-112.10037
Manufacturing Engineer,Springfield,2,38.78928,-77.1872
Manufacturing Engineer,Minneapolis,2,44.972427,-93.284424
Manufacturing Engineer,Troy,2,42.60559,-83.14993
Manufacturing Engineer,Washington,2,38.905388,-77.03099
Manufacturing Engineer,Orangeburg,1,33.49182,-80.85565
Manufacturing Engineer,Watertown,1,43.20297,-88.69749
Manufacturing Engineer,Sturtevant,1,42.715485,-87.91273
Manufacturing Engineer,Independence,1,39.09112,-94.41551
Manufacturing Engineer,Wilsonville,1,45.29984,-122.77371
Manufacturing Engineer,Hayward,1,37.610275,-122.05037
Manufacturing Engineer,Fontana,1,34.07626,-117.50736
Manufacturing Engineer,Sarasota,1,27.33643,-82.53065
Manufacturing Engineer,Marion,1,37.73061,-88.93313
Manufacturing Engineer,Manitowoc,1,44.08861,-87.65758
Manufacturing Engineer,Fall River,1,41.724483,-71.14477
Manufacturing Engineer,Flanders,1,40.853245,-74.708206
Manufacturing Engineer,Williamsburg,1,37.2707,-76.70746
Manufacturing Engineer,Buffalo Grove,1,42.17288,-87.943825
Manufacturing Engineer,Reedsburg,1,43.52516,-89.98664
Manufacturing Engineer,Boulder,1,40.01499,-105.27055
Manufacturing Engineer,New Bern,1,35.10849,-77.04411
Manufacturing Engineer,Shiner,1,29.42913,-97.17054
Manufacturing Engineer,Loveland,1,39.26704,-84.29212
Manufacturing Engineer,Gainesville,1,29.68061,-82.43379
Manufacturing Engineer,San Rafael,1,37.97353,-122.53109
